name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,162,2100697190,,,,,-84.4196989,33.7972575,POINT (-84.4196989 33.7972575)
,163,2100697192,,,,,-84.4209564,33.7973026,POINT (-84.42095639999999 33.7973026)
,164,2100697194,,,,,-84.4209856,33.7973999,POINT (-84.42098559999999 33.7973999)
,165,2100697195,,,,,-84.420112,33.7974391,POINT (-84.420112 33.7974391)
,166,2100697196,,,,,-84.4210056,33.7975164,POINT (-84.4210056 33.7975164)
,167,2100697197,,,,,-84.4212793,33.7976162,POINT (-84.42127929999999 33.7976162)
,168,2100697198,,,,,-84.4203146,33.7976764,POINT (-84.4203146 33.7976764)
,169,2100697200,,,,,-84.4214003,33.7977341,POINT (-84.4214003 33.7977341)
,170,2100697201,,,,,-84.4203996,33.7977807,POINT (-84.4203996 33.7977807)
,171,2100697202,,,,,-84.4204718,33.7977824,POINT (-84.4204718 33.7977824)
,172,2100697203,,,,,-84.4213765,33.7977861,POINT (-84.42137649999999 33.7977861)
,173,2100697204,,,,,-84.4213558,33.7978717,POINT (-84.4213558 33.7978717)
,174,2100697206,,,,,-84.4198956,33.7978796,POINT (-84.4198956 33.7978796)
,175,2100697213,,,,,-84.4207419,33.7981897,POINT (-84.4207419 33.7981897)
,176,2100697216,,,,,-84.4209924,33.7983715,POINT (-84.4209924 33.7983715)
,177,2100697217,,,,,-84.4209222,33.7983867,POINT (-84.42092220000001 33.7983867)
,178,2100697222,,,,,-84.4203926,33.7984806,POINT (-84.4203926 33.7984806)
,179,2100697229,,,,,-84.4212361,33.7987603,POINT (-84.4212361 33.7987603)
,180,2100697230,,,,,-84.4209522,33.7988131,POINT (-84.4209522 33.7988131)
,181,2100697232,,,,,-84.4207749,33.7989031,POINT (-84.4207749 33.7989031)
,182,2100697233,,,,,-84.4213637,33.7989219,POINT (-84.4213637 33.7989219)
,183,2100697234,,,,,-84.4214703,33.7989572,POINT (-84.4214703 33.7989572)
,184,2100697236,,,,,-84.420868,33.7990126,POINT (-84.420868 33.7990126)
,185,2100697237,,,,,-84.4211912,33.7990189,POINT (-84.4211912 33.7990189)
,186,2100697238,,,,,-84.4215014,33.7990532,POINT (-84.4215014 33.7990532)
,187,2100697241,,,,,-84.4210184,33.7991483,POINT (-84.42101839999999 33.7991483)
,188,2100697242,,,,,-84.4212641,33.7991548,POINT (-84.4212641 33.7991548)
,189,2100697244,,,,,-84.4216695,33.7992097,POINT (-84.42166949999999 33.7992097)
,190,2100697245,,,,,-84.4214247,33.7992343,POINT (-84.4214247 33.7992343)
,191,2100697246,,,,,-84.4218207,33.7992703,POINT (-84.4218207 33.7992703)
,192,2100697248,,,,,-84.4214605,33.7993147,POINT (-84.42146049999999 33.7993147)
,193,2100697250,,,,,-84.4214166,33.799416,POINT (-84.4214166 33.799416)
,194,2100697251,,,,,-84.4219207,33.7994403,POINT (-84.4219207 33.7994403)
,195,2100697252,,,,,-84.4217299,33.7995116,POINT (-84.4217299 33.7995116)
,196,2100697253,switch,,,,-84.4221394,33.7995637,POINT (-84.42213940000001 33.7995637)
,197,2100697254,,,,,-84.4218644,33.7995425,POINT (-84.4218644 33.7995425)
,198,2100697256,,,,,-84.422107,33.7996153,POINT (-84.422107 33.7996153)
,199,2100697257,,,,,-84.4217374,33.7996196,POINT (-84.4217374 33.7996196)
,200,2100697259,,,,,-84.4223422,33.7997389,POINT (-84.4223422 33.7997389)
