name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,electrified,railway,frequency,highspeed,maxspeed,maxspeed_designed,passenger_lines,railway_ctcs,railway_traffic_mode,start_date,usage,voltage,gauge,service,length,geometry
,139,13395939,3638,3637,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.82693637138103,"LINESTRING (-118.1455621 33.9876258, -118.145512 33.9876384)"
,140,13395939,3637,3636,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.932778103794965,"LINESTRING (-118.145512 33.9876384, -118.1454602 33.9876495)"
,141,13395939,3636,2771,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.405977032871133,"LINESTRING (-118.1454602 33.9876495, -118.1454131 33.9876562)"
,142,13395939,2771,429,rail,no,rail,,,,,,,,,industrial,,1435,spur,115.96258884668782,"LINESTRING (-118.1454131 33.9876562, -118.1441678 33.9878026)"
,143,13395939,429,5558,rail,no,rail,,,,,,,,,industrial,,1435,spur,16.322215730994884,"LINESTRING (-118.1441678 33.9878026, -118.1439924 33.9878225)"
,144,13395939,5558,53,rail,no,rail,,,,,,,,,industrial,,1435,spur,9.723622537503102,"LINESTRING (-118.1439924 33.9878225, -118.1438879 33.9878343)"
,145,13395939,53,3634,rail,no,rail,,,,,,,,,industrial,,1435,spur,64.90027347153907,"LINESTRING (-118.1438879 33.9878343, -118.1431912 33.9879177)"
,146,13395939,3634,3635,rail,no,rail,,,,,,,,,industrial,,1435,spur,35.53324880561683,"LINESTRING (-118.1431912 33.9879177, -118.1428099 33.9879642)"
,147,13395939,3635,5652,rail,no,rail,,,,,,,,,industrial,,1435,spur,9.989992097333316,"LINESTRING (-118.1428099 33.9879642, -118.1427026 33.9879767)"
,148,13395939,5652,3603,rail,no,rail,,,,,,,,,industrial,,1435,spur,23.881301094489213,"LINESTRING (-118.1427026 33.9879767, -118.1424461 33.9880066)"
,149,13395939,3603,3604,rail,no,rail,,,,,,,,,industrial,,1435,spur,15.752907925248229,"LINESTRING (-118.1424461 33.9880066, -118.1422768 33.9880257)"
,150,13395939,3604,3632,rail,no,rail,,,,,,,,,industrial,,1435,spur,20.87042970828734,"LINESTRING (-118.1422768 33.9880257, -118.1420525 33.988051)"
,151,13395939,3632,2897,rail,no,rail,,,,,,,,,industrial,,1435,spur,9.871304895737216,"LINESTRING (-118.1420525 33.988051, -118.1419465 33.9880635)"
,152,13395939,2897,3589,rail,no,rail,,,,,,,,,industrial,,1435,spur,16.593103134044608,"LINESTRING (-118.1419465 33.9880635, -118.1417682 33.9880838)"
,153,13395939,3589,3596,rail,no,rail,,,,,,,,,industrial,,1435,spur,5.432795073297213,"LINESTRING (-118.1417682 33.9880838, -118.1417099 33.9880909)"
,154,13395939,3596,3598,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.191685358992759,"LINESTRING (-118.1417099 33.9880909, -118.1416646 33.9880941)"
,155,13395939,3598,3597,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.079519789235449,"LINESTRING (-118.1416646 33.9880941, -118.1416204 33.9880958)"
,156,13395939,3597,3595,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.748193996300654,"LINESTRING (-118.1416204 33.9880958, -118.1415689 33.9880959)"
,157,13395939,3595,3599,rail,no,rail,,,,,,,,,industrial,,1435,spur,3.430402876692268,"LINESTRING (-118.1415689 33.9880959, -118.1415317 33.9880953)"
,158,13395939,3599,3594,rail,no,rail,,,,,,,,,industrial,,1435,spur,3.2490272478588165,"LINESTRING (-118.1415317 33.9880953, -118.1414966 33.9880927)"
,159,13395939,3594,3600,rail,no,rail,,,,,,,,,industrial,,1435,spur,2.959963830118889,"LINESTRING (-118.1414966 33.9880927, -118.1414647 33.9880897)"
,160,13395939,3600,3593,rail,no,rail,,,,,,,,,industrial,,1435,spur,3.740108263161666,"LINESTRING (-118.1414647 33.9880897, -118.1414247 33.9880841)"
